suite,task,failure,controller,seed,episode,route,route_reason,success,final_distance,steps,max_triage_risk,first_action_anomaly_step,first_grasp_uncertain_step,first_perception_uncertain_step,first_review_step,first_abort_step,first_monitor_trigger_step,first_success_step,monitor_triggers,recovery_phase_replans,recovery_override_rate,trigger_mode,return,initial_distance,min_distance,distance_reduction,risk_event_rate,recovery_replans,visual_reestimate_triggers,unsafe_warning_events,unsafe_abort,min_danger_distance,review_needed,failure_or_review,first_action_anomaly_missing,first_grasp_uncertain_missing,first_perception_uncertain_missing,first_review_missing,learned_review_risk,split,route_idx,review_or_abort,not_auto_execute,progress_fraction,first_action_anomaly_signal,first_grasp_uncertain_signal,first_perception_uncertain_signal,inverse_min_danger_distance,stall_or_slow_progress,failure_family_known,multisignal_review_score,multisignal_review_pred,multisignal_route_pred,multisignal_route_confidence,split_multisignal,mechanism_label,expected_vppv_route,visual_evidence,depth_evidence,policy_embedding_evidence,action_outcome_evidence,progress_regularity_evidence,local_neighborhood_evidence,handoff_evidence,boundary_evidence,composite_risk_score,high_risk_label,route_uniform_retry,route_visual_only,route_embedding_only,route_single_score,route_composite_vppv
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0135693759879085,35.0,3.0,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077885138385129,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0199298163577886,0,auto_execute,0.9560764019756828,test,handoff_servo_failure,human_review_or_servo_reset,0.004283682611182095,0.0029985778278274664,0.027643179156323708,0.0064516129032258064,0.37518400350713865,0.32637679063030345,0.07503680070142774,0.0,0.06691587906253399,True,low_gain_correction_or_replan,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,clean,43005,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0175291856700188,35.0,3.09375,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0079100075030162,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0202585995947294,0,auto_execute,0.954901994840592,train,handoff_servo_failure,human_review_or_servo_reset,0.004350504126658911,0.0030453528886612373,0.028780617780186334,0.006754032258064516,0.37855637165770867,0.32795722038740577,0.07571127433154173,0.0,0.06771219737101913,True,low_gain_correction_or_replan,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,clean,43007,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0111477449177205,34.0,3.0,999.0,999.0,999.0,999.0,,,33.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076510358728659,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019579166154946,0,auto_execute,0.957050952063711,test,handoff_servo_failure,human_review_or_servo_reset,0.004208069730076245,0.0029456488110533715,0.027553818478653156,0.0064516129032258064,0.3718839999464534,0.32534210922326257,0.07437679998929068,0.0,0.06635059446854087,True,low_gain_correction_or_replan,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,clean,43009,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0120904816445883,34.0,3.09375,999.0,999.0,999.0,999.0,,,33.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076848103992345,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0196646450711368,0,auto_execute,0.956591413324339,train,handoff_servo_failure,human_review_or_servo_reset,0.004226645719578976,0.0029586520037052826,0.02863423966272823,0.006754032258064516,0.3726868807834857,0.32612318406640983,0.07453737615669714,0.0,0.06671200537659787,True,low_gain_correction_or_replan,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,monitor_corrected,43001,0,human_review,grasp_outcome_uncertain,1.0,0.01545724365915,102.0,3.75,999.0,30.0,999.0,30.0,30.0,5.0,101.0,3.0,2.0,0.9411764705882352,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.98316992375996,test_odd_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9863823773382752,1,human_review,0.9812626155585538,train,handoff_servo_failure,human_review_or_servo_reset,0.5407434580679781,0.3785204206475846,0.6701088375407482,0.2908562618595825,0.4597125962934736,0.6729681976584162,0.7784290057451813,0.0,0.4661602164495144,True,low_gain_correction_or_replan,continue,human_review_or_servo_reset,human_review_or_servo_reset,human_review_or_servo_reset
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,monitor_corrected,43003,0,human_review,grasp_outcome_uncertain,1.0,0.0132305417802318,102.0,3.75,999.0,30.0,999.0,30.0,30.0,5.0,101.0,3.0,2.0,0.9411764705882352,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9830330628959694,test_odd_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.986257345062239,1,human_review,0.9810906090793732,test,handoff_servo_failure,human_review_or_servo_reset,0.5406681845927832,0.3784677292149482,0.6700198779791543,0.2908562618595825,0.4578162277555604,0.6723548073162453,0.7780497320375986,0.0,0.465819680817134,True,low_gain_correction_or_replan,continue,human_review_or_servo_reset,human_review_or_servo_reset,human_review_or_servo_reset
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,monitor_corrected,43005,0,human_review,grasp_outcome_uncertain,1.0,0.0180168916455736,101.0,3.75,999.0,30.0,999.0,30.0,30.0,5.0,100.0,3.0,2.0,0.9405940594059404,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9831756713844634,test_odd_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9864099489595494,1,human_review,0.981307352050368,train,handoff_servo_failure,human_review_or_servo_reset,0.540746619261455,0.37852263348301846,0.6701125734966754,0.29073977962312353,0.4606548943048846,0.6732527550398031,0.7786174653474636,0.0,0.4662915760845428,True,low_gain_correction_or_replan,continue,human_review_or_servo_reset,human_review_or_servo_reset,human_review_or_servo_reset
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,monitor_corrected,43007,0,human_review,grasp_outcome_uncertain,1.0,0.0118345972014926,102.0,3.75,999.0,30.0,999.0,30.0,30.0,5.0,101.0,3.0,2.0,0.9411764705882352,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9829467061194572,test_odd_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9861783609267092,1,human_review,0.9809816709950976,test,handoff_servo_failure,human_review_or_servo_reset,0.5406206883657015,0.37843448185599105,0.6699637460744213,0.2908562618595825,0.45662737288241606,0.6719700849019354,0.7778119610629698,0.0,0.4656060440796408,True,low_gain_correction_or_replan,continue,human_review_or_servo_reset,human_review_or_servo_reset,human_review_or_servo_reset
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,monitor_corrected,43009,0,human_review,grasp_outcome_uncertain,1.0,0.0128490280205744,102.0,3.75,999.0,30.0,999.0,30.0,30.0,5.0,101.0,3.0,2.0,0.9411764705882352,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9830095042261352,test_odd_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9862358046717838,1,human_review,0.9810609211977056,train,handoff_servo_failure,human_review_or_servo_reset,0.5406552273243744,0.37845865912706206,0.670004564843762,0.2908562618595825,0.4574913119249119,0.6722496759993546,0.777984748871469,0.0,0.4657613051729712,True,low_gain_correction_or_replan,continue,human_review_or_servo_reset,human_review_or_servo_reset,human_review_or_servo_reset
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,perturbed,43001,0,human_review,grasp_outcome_uncertain,0.0,0.2776050815794071,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9517877555744836,test_odd_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9800047709384117,1,human_review,0.9764322063403366,train,handoff_servo_failure,human_review_or_servo_reset,0.523483265565966,0.3664382858961762,0.6497104282201885,0.008870967741935484,0.8290101571544464,0.7735582612564282,0.6022885179173758,0.0,0.4409796292341923,True,low_gain_correction_or_replan,continue,human_review_or_servo_reset,human_review_or_servo_reset,human_review_or_servo_reset
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,perturbed,43003,0,human_review,grasp_outcome_uncertain,0.0,0.2760059344581251,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.95151553566797,test_odd_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9798633721166272,1,human_review,0.9762708203638624,test,handoff_servo_failure,human_review_or_servo_reset,0.5233335446173836,0.36633348123216847,0.6495334852809547,0.008870967741935484,0.8276482450291613,0.7730612161492256,0.6020161354923188,0.0,0.4406878972555002,True,low_gain_correction_or_replan,continue,human_review_or_servo_reset,human_review_or_servo_reset,human_review_or_servo_reset
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,perturbed,43005,0,human_review,grasp_outcome_uncertain,0.0,0.3045288069923799,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9561583895992722,test_odd_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.982232883466584,1,human_review,0.9789329665650072,train,handoff_servo_failure,human_review_or_servo_reset,0.5258871142795998,0.3681209799957198,0.6525513403363011,0.008870967741935484,0.851939722301884,0.7818575868587156,0.6068744309468633,0.0,0.445833675605305,True,low_gain_correction_or_replan,continue,human_review_or_servo_reset,human_review_or_servo_reset,human_review_or_servo_reset
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,perturbed,43007,0,human_review,grasp_outcome_uncertain,0.0,0.2401932296997525,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9450240412556647,test_odd_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9763996934783272,1,human_review,0.9722187477712784,test,handoff_servo_failure,human_review_or_servo_reset,0.5197632226906157,0.363834255883431,0.6453140139129563,0.008870967741935484,0.7971483890743318,0.7618015236787776,0.5959161643013529,0.0,0.4340474270181103,True,low_gain_correction_or_replan,continue,human_review_or_servo_reset,human_review_or_servo_reset,human_review_or_servo_reset
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,perturbed,43009,0,human_review,grasp_outcome_uncertain,0.0,0.2622889794394657,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9491198990930946,test_odd_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9786056842313664,1,human_review,0.974821348627364,train,handoff_servo_failure,human_review_or_servo_reset,0.522015944501202,0.3654111611508414,0.6479763215072857,0.008870967741935484,0.8159662133303359,0.7687780247527436,0.5996797291525537,0.0,0.43816907554458184,True,low_gain_correction_or_replan,continue,human_review_or_servo_reset,human_review_or_servo_reset,human_review_or_servo_reset
observable_jaw_stuck_10seed,GauzeRetrieve,none,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0136650557877879,33.0,3.0,999.0,999.0,999.0,999.0,,,32.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0076535061546972,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0196164548582403,0,auto_execute,0.956906315468388,train,nominal,continue,0.00420942838508346,0.002946599869558422,0.027555424161843502,0.0064516129032258064,0.37279024159297597,0.12561478455881453,0.0745580483185952,0.0,0.06649626307241714,False,continue,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,none,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0135693759879085,35.0,3.0,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0077885138385129,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0199298163577886,0,auto_execute,0.9560764019756828,test,nominal,continue,0.004283682611182095,0.0029985778278274664,0.027643179156323708,0.0064516129032258064,0.37518400350713865,0.12637679063030344,0.07503680070142774,0.0,0.06691587906253399,False,continue,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,none,clean,43005,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0175291856700188,35.0,3.09375,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0079100075030162,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0202585995947294,0,auto_execute,0.954901994840592,train,nominal,continue,0.004350504126658911,0.0030453528886612373,0.028780617780186334,0.006754032258064516,0.37855637165770867,0.12795722038740576,0.07571127433154173,0.0,0.06771219737101913,False,continue,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,none,clean,43007,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0111477449177205,34.0,3.0,999.0,999.0,999.0,999.0,,,33.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0076510358728659,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.019579166154946,0,auto_execute,0.957050952063711,test,nominal,continue,0.004208069730076245,0.0029456488110533715,0.027553818478653156,0.0064516129032258064,0.3718839999464534,0.12534210922326258,0.07437679998929068,0.0,0.06635059446854087,False,continue,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,none,clean,43009,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0120904816445883,34.0,3.09375,999.0,999.0,999.0,999.0,,,33.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0076848103992345,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0196646450711368,0,auto_execute,0.956591413324339,train,nominal,continue,0.004226645719578976,0.0029586520037052826,0.02863423966272823,0.006754032258064516,0.3726868807834857,0.12612318406640982,0.07453737615669714,0.0,0.06671200537659787,False,continue,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,none,monitor_corrected,43001,0,auto_execute,nominal_no_alarm,1.0,0.0140234758530562,33.0,3.0,999.0,999.0,999.0,999.0,,5.0,32.0,1.0,0.0,0.8181818181818182,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0122855229802663,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.026112502090185,0,auto_execute,0.9042928403435944,train,nominal,continue,0.006757037639146466,0.004729926347402526,0.030566235098463415,0.20133797653958946,0.37309548970075673,0.12721176445945873,0.07461909794015135,0.0,0.10288085118730185,False,continue,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,none,monitor_corrected,43003,0,auto_execute,nominal_no_alarm,1.0,0.0135457931464293,35.0,3.0,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0125133947812352,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0265246532814842,0,auto_execute,0.9022995234730212,test,nominal,continue,0.0068823671296793605,0.004817656990775552,0.0307143517690932,0.20341589861751153,0.3751639192026167,0.1279063516453316,0.07503278384052335,0.0,0.10364762471404819,False,continue,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,none,monitor_corrected,43005,0,auto_execute,nominal_no_alarm,1.0,0.0172878285550669,35.0,3.09375,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0126975436784367,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0269416193147597,0,auto_execute,0.8999323088183803,train,nominal,continue,0.006983649023140186,0.00488855431619813,0.03189251629420966,0.20371831797235024,0.37835082010025517,0.12945150417718138,0.07567016402005104,0.0,0.10443126036117203,False,continue,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,none,monitor_corrected,43007,0,auto_execute,nominal_no_alarm,1.0,0.0095592436111257,34.0,3.0,999.0,999.0,999.0,999.0,,5.0,33.0,1.0,0.0,0.8235294117647058,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.012209391388516,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0258767645104005,0,auto_execute,0.90528908494104,test,nominal,continue,0.006715165263683801,0.00470061568457866,0.03051674956382572,0.20240749525616697,0.3705311543191241,0.1264177210776501,0.07410623086382483,0.0,0.10264242400754192,False,continue,continue,continue,continue,continue
observable_jaw_stuck_10seed,GauzeRetrieve,none,monitor_corrected,43009,0,auto_execute,nominal_no_alarm,1.0,0.0128956669198566,34.0,3.0,999.0,999.0,999.0,999.0,,5.0,33.0,1.0,0.0,0.8235294117647058,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0123591632627052,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0262247185463072,0,auto_execute,0.9037173496427534,train,nominal,continue,0.006797539794487861,0.004758277856141502,0.0306141012820487,0.20240749525616697,0.3733726160575547,0.12731883545829076,0.07467452321151094,0.0,0.10313767601797091,False,continue,continue,continue,continue,continue
third_task_reach_freeze,NeedleReach,action_freeze,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0136463958295944,18.0,1.5,999.0,999.0,999.0,999.0,,,17.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0065937846253172,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0172012903396012,0,auto_execute,0.966061829948413,train,policy_approach_drift,low_gain_correction_or_replan,0.0036265815439244604,0.002538607080747122,0.00993112129677876,0.0016129032258064516,0.3542099934216798,0.3112285586748933,0.07084199868433597,0.0,0.05965538172495157,False,low_gain_correction_or_replan,continue,continue,continue,continue
third_task_reach_freeze,NeedleReach,action_freeze,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0236438113402088,18.0,1.5,999.0,999.0,999.0,999.0,,,17.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0068405424476629,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0178990117281687,0,auto_execute,0.9642354279162246,test,policy_approach_drift,low_gain_correction_or_replan,0.003762298346214595,0.0026336088423502164,0.010091513881303464,0.0016129032258064516,0.36272428283521624,0.3138630417912166,0.07254485656704325,0.0,0.06108458875253756,False,low_gain_correction_or_replan,continue,continue,continue,continue
third_task_reach_freeze,NeedleReach,action_freeze,monitor_corrected,43001,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0136463891084636,20.0,2.59375,0.0,999.0,999.0,999.0,,0.0,19.0,2.0,0.0,0.9,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.00168163259686,test_odd_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0083205880133917,0,auto_recovery,0.9494012744714292,train,policy_approach_drift,low_gain_correction_or_replan,0.0009248979282730001,0.0006474285497911,0.019087012800862224,0.6976411290322581,0.3566852352223876,0.3165490769671474,0.07133704704447752,0.0,0.18598013187972143,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
third_task_reach_freeze,NeedleReach,action_freeze,monitor_corrected,43003,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0236439781451864,20.0,2.59375,0.0,999.0,999.0,999.0,,0.0,19.0,2.0,0.0,0.9,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0017448879853097,test_odd_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0086564143263512,0,auto_recovery,0.9513960315254536,test,policy_approach_drift,low_gain_correction_or_replan,0.000959688391920335,0.0006717818743442345,0.01912812880335453,0.6976411290322581,0.36519967241926926,0.3191239661274581,0.07303993448385386,0.0,0.18735959669257005,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
third_task_reach_freeze,NeedleReach,action_freeze,perturbed,43001,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.3804440092879991,120.0,3.25,0.0,999.0,999.0,30.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0355365981991596,test_odd_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0530856357885924,0,auto_recovery,0.9679093613207818,train,policy_approach_drift,low_gain_correction_or_replan,0.01954512900953778,0.013681590306676447,0.04850201463590535,0.45725806451612905,0.7928304559150824,0.4621001440924774,0.15856609118301648,0.0,0.22286136611996074,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
third_task_reach_freeze,NeedleReach,action_freeze,perturbed,43003,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.4321695256894541,120.0,3.25,0.0,999.0,999.0,30.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0427114798126956,test_odd_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0657595917503906,0,auto_recovery,0.9685589763795942,test,policy_approach_drift,low_gain_correction_or_replan,0.023491313896982582,0.016443919727887807,0.053165687684703755,0.45725806451612905,0.8368824427749891,0.47764757667484864,0.16737648855499784,0.0,0.2318555119111368,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
third_task_reach_freeze,NeedleReach,none,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0136463958295944,18.0,1.5,999.0,999.0,999.0,999.0,,,17.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0065937846253172,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0172012903396012,0,auto_execute,0.966061829948413,train,nominal,continue,0.0036265815439244604,0.002538607080747122,0.00993112129677876,0.0016129032258064516,0.3542099934216798,0.11122855867489331,0.07084199868433597,0.0,0.05965538172495157,False,continue,continue,continue,continue,continue
third_task_reach_freeze,NeedleReach,none,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0236438113402088,18.0,1.5,999.0,999.0,999.0,999.0,,,17.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0068405424476629,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0178990117281687,0,auto_execute,0.9642354279162246,test,nominal,continue,0.003762298346214595,0.0026336088423502164,0.010091513881303464,0.0016129032258064516,0.36272428283521624,0.1138630417912166,0.07254485656704325,0.0,0.06108458875253756,False,continue,continue,continue,continue,continue
third_task_reach_freeze,NeedleReach,none,monitor_corrected,43001,0,auto_execute,nominal_no_alarm,1.0,0.0136463958295944,18.0,1.5,999.0,999.0,999.0,999.0,,,17.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0065937846253172,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0172012903396012,0,auto_execute,0.966061829948413,train,nominal,continue,0.0036265815439244604,0.002538607080747122,0.00993112129677876,0.0016129032258064516,0.3542099934216798,0.11122855867489331,0.07084199868433597,0.0,0.05965538172495157,False,continue,continue,continue,continue,continue
third_task_reach_freeze,NeedleReach,none,monitor_corrected,43003,0,auto_execute,nominal_no_alarm,1.0,0.0236438064503662,18.0,1.5,999.0,999.0,999.0,999.0,,,17.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0068405423247558,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0178990113800806,0,auto_execute,0.9642354288329426,test,nominal,continue,0.0037622982786156903,0.002633608795030983,0.010091513801413852,0.0016129032258064516,0.36272427867078644,0.11386304050194285,0.0725448557341573,0.0,0.061084588052896384,False,continue,continue,continue,continue,continue
visual_state_drift_5seed,NeedlePick,depth_scale_error,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0220062874458691,36.0,2.25,999.0,999.0,999.0,999.0,,,35.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0080444970523182,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0206778382614882,0,auto_execute,0.9557150191509044,train,depth_scale_error,depth_reestimate_or_cautious_approach,0.0044244733787750104,0.3030971313651425,0.01934182630981328,0.004032258064516129,0.3836069148904196,0.32475298762203253,0.07672138297808392,0.0,0.10254264495079778,True,low_gain_correction_or_replan,continue,continue,continue,continue
